"Post.Office","County","State","Established","Discontinued","Latitude","Longitude"
"FORT WISE","Bent","CO",1860,1862,38.0922288,-103.1521504
"FOUNTAIN GREEN","Sanpete","UT",1860,,39.6277376,-111.6346434
"FRANKLIN","Pierce","WA",1860,1875,47.249821,-122.4781801
"FREMONT","Lyon","KS",1860,1878,,
"FRESNO CITY","Fresno","CA",1860,1863,36.6610611,-120.2609938
"GEORGIAVILLE","Lamar","TX",1860,1867,,
"GERTRUDE","Wise","TX",1860,,,
"GLAD TIDINGS","Clackamas","OR",1860,1887,45.1045662,-122.6456442
"GOLDEN CITY","Arapahoe","KS",1860,1861,,
"GOLDEN CITY","Jefferson","CO",1860,1876,39.8130425,-105.2185996
"GOLDEN GATE","Arapahoe","KS",1860,1861,,
"GOLDEN GATE","Jefferson","CO",1860,1863,,
"GOLINDO","Falls","TX",1860,1900,31.3776722,-97.0827751
"GRAYTOWN","Bexar","TX",1860,1883,29.2082971,-98.3191788
"HAMILTON","Arapahoe","KS",1860,1861,,
"HAMILTON","Park","CO",1860,1881,39.3402663,-105.9152925
"HARDEMAN","Matagorda","TX",1860,1901,,
"HARDIN","Hardin","TX",1860,1903,,
"HAW GROVE","Cass","TX",1860,,,
"HAYWOOD","Alameda","CA",1860,1880,37.6688205,-122.0807964
"HEAD OF ELM","Montague","TX",1860,1873,,
"HERMITAGE","Cass","TX",1860,1904,,
"HERMITAGE","Mendocino","CA",1860,1902,,
"HERSFELD","Mason","TX",1860,1867,,
"HICKSVILLE","Sacramento","CA",1860,1889,38.3271351,-121.3232827
"HICO","Hamilton","TX",1860,,31.9815145,-98.0299722
"HIGH HILL","Fayette","TX",1860,1907,29.7180101,-96.9272039
"HITCHCOCK RANCH","El Dorado","CA",1860,1865,,
"HOME VALLEY","Karnes","TX",1860,1866,,
"HUNTSVILLE","Arapahoe","KS",1860,1861,,
"HUNTSVILLE","Douglas","CO",1860,1871,,
"IONIA","Dixon","NE",1860,1900,42.6624981,-96.7808725
"IRVING","Marshall","KS",1860,1960,39.6388882,-96.5975135
"JANESVILLE","Greenwood","KS",1860,1880,,
"JAY HAWK","El Dorado","CA",1860,1863,38.7312913,-120.9663303
"JEFFERSON","Arapahoe","KS",1860,1860,,
"JEFFERSON","Arapahoe","CO",1860,1860,38.0455556,-103.7208333
"JULESBURGH","Weld","CO",1860,1862,40.9881452,-102.2659262
"KEMPER CITY","Victoria","TX",1860,1909,28.645551,-97.0733225
"KIMBALL","Bosque","TX",1860,1907,32.1090392,-97.4858518
"KNIGHTS VALLEY","Napa","CA",1860,1862,,
"LANCASTER","Dallas","TX",1860,,32.6054127,-96.7716646
"LANE","Bowie","TX",1860,,,
"LATTINGTON","Bee","TX",1860,1866,,
"LENARK FALLS","Cherokee","OK",1860,1896,,
"LEONVILLE","Coryell","TX",1860,1867,,
"LIBERTY","San Joaquin","CA",1860,1874,38.1318633,-121.2799475
"LINN'S VALLEY","Kern","CA",1860,1872,35.7302305,-118.7042552
"LITTLE STRANGER","Leavenworth","KS",1860,1866,39.1916687,-94.9355203
"LOCUST GROVE","Navarro","TX",1860,1867,,
"LONG PRAIRIE","Fayette","TX",1860,1876,,
"MANSFIELD","Tarrant","TX",1860,,32.573302,-97.143121
"MARIENNE","Polk","TX",1860,,,
"MESSERVILLE","Trinity","CA",1860,1861,,
"MILL CREEK","Bourbon","KS",1860,1889,37.92226,-94.8191316
"MILLVILLE","Shasta","CA",1860,,40.5518195,-122.1697228
"MINERAL RAPIDS","Lyon","NV",1860,1861,39.2368576,-119.5873963
"MISSOURI CITY","Arapahoe","KS",1860,1861,,
"MISSOURI CITY","Gilpin","CO",1860,1863,39.7894322,-105.5144416
"MONROE","Rusk","TX",1860,1904,32.3354316,-94.7377113
"MONTAGUE","Montague","TX",1860,,33.6640411,-97.7202808
"MONTESANO","Grays Harbor","WA",1860,,46.979366,-123.602302
"MOORE'S RANCH","Marion","KS",1860,1866,38.4861202,-97.2280808
"MORALES","Jackson","TX",1860,1956,29.1274775,-96.7624788
"MOSQUITO PRAIRIE","Lee","TX",1860,1866,,
"MOSS HILL","Liberty","TX",1860,1870,30.2474326,-94.74159
"MOUNT AIRY","Woodson","KS",1860,1864,,
"MOUNT CLARIMER","Rogers","OK",1860,1867,,
"MOUNT VERNON","Arapahoe","KS",1860,1861,,
"MOUNT VERNON","Jefferson","CO",1860,1885,39.6909588,-105.208986
"MOUNTAIN CITY","Arapahoe","KS",1860,1861,,
"MOUNTAIN CITY","Gilpin","CO",1860,1869,,
"MOUNTAIN CITY","Hays","TX",1860,1883,30.037159,-97.8869497
"NEW MAINZ","Colorado","TX",1860,,,
"NISQUALLY","Pierce","WA",1860,1865,47.0692633,-122.694297
"NOHART","Richardson","NE",1860,1882,40.0107214,-95.3696537
"NOPAL","Mcmullen","TX",1860,1874,,
"NORTH COLUMBIA","Nevada","CA",1860,1931,39.3726713,-120.9871723
"NORTH OGDEN","Weber","UT",1860,1907,41.3082756,-111.9657754
"OAKLAND","Colorado","TX",1860,,29.6019021,-96.8302671
"OLE","Jefferson","KS",1860,1865,,
"PALO PINTO","Palo Pinto","TX",1860,,32.768435,-98.299107
"PAPALOTA","Bee","TX",1860,1953,28.1725089,-97.60194
"PARRYVILLE","Wood","TX",1860,1869,32.8656836,-95.1577197
"PATTONVILLE","Lamar","TX",1860,,33.579616,-95.392357
"PINE FOREST","Grant","NM",1860,1861,,
"PINE RIDGE","Chambers","TX",1860,1860,,
"PLATTE VALLEY","Sarpy","NE",1860,1867,,
"PLUMAS","Yuba","CA",1860,1862,39.0273938,-121.5138498
"PONTON","Williamson","TX",1860,1867,,
"PORT WILLIAM","Pacific","WA",1860,1861,,
"PRAIRIE HOME","Montgomery","TX",1860,1871,,
"PUEBLO","Arapahoe","KS",1860,1861,,
"PUEBLO","Pueblo","CO",1860,,38.2544472,-104.609141
"RAYVILLE","Bourbon","KS",1860,1861,,
"RICHLAND","Sacramento","CA",1860,1888,38.3682444,-121.5174543
"RIVER SIDE","Bee","TX",1860,1860,,
"ROADVILLE","Houston","TX",1860,,,
"ROCKFORD","Bourbon","KS",1860,1902,37.7583763,-95.0502529
"ROCKLAND","Klickitat","WA",1860,1883,,
"ROGERSVILLE","Parker","TX",1860,,,
"ROGERSVILLE","Washington","KS",1860,1864,,
"ROSYVALE","Anderson","KS",1860,1862,,
"SABINE PASS","Jefferson","TX",1860,,29.732795,-93.89615
"SAINT GEORGE","Pottawatamie","KS",1860,,,
"SAINT LOUIS","Marion","OR",1860,1901,45.1226192,-122.942319
"SALT CREEK","Cass","NE",1860,1868,,
"SALT HILL","Jack","TX",1860,1867,,
"SALTILLO","Hopkins","TX",1860,,33.1824556,-95.3312091
"SAN DOMINGO","Bee","TX",1860,1882,28.5297152,-97.782221
"SAN MIGUEL","San Luis Obispo","CA",1860,,35.7496901,-120.6971159
"SANEL","Mendocino","CA",1860,1891,38.9676764,-123.0663903
"SANTA GERTRUDES","Kleberg","TX",1860,1866,27.5152985,-97.8841724
"SCIO","Linn","OR",1860,,44.7088889,-122.8483333
"SCULLYVILLE","LeFlore","OK",1860,1860,,
"SEBASTOPOL","Trinity","TX",1860,1872,30.9096314,-95.2496609
"SERBIN","Lee","TX",1860,1909,30.1277176,-96.9988725
"SEXTON","Sabine","TX",1860,1927,31.562956,-93.9110221
"SHELDON","Sacramento","CA",1860,1913,38.4307433,-121.3002273
"SHELL ROCK FALLS","Greenwood","KS",1860,1865,,
"SHYLOCK","Knox","NE",1860,1863,,
"SILVER CITY","Lyon","NV",1860,,39.2635236,-119.640455
"SMOKY HILL","Dickinson","KS",1860,1863,,
"SOLOMON CITY","Dickinson","KS",1860,1894,38.9194442,-97.371137
"SOWELL'S BLUFF","Fannin","TX",1860,1867,33.7506572,-96.1949813
"SPANISH BAR","Arapahoe","KS",1860,1861,,
"SPANISH BAR","Clear Creek","CO",1860,1885,,
"SPENCER","Atchison","KS",1860,1867,,
"SPRINGDALE","Leavenw","KS",1860,1907,,
"SPRINGVILLE","Multnomah","OR",1860,1873,45.5859501,-122.7734325
"STARKSVILLE","Lamar","TX",1860,1876,,
"STOVER'S CROSS ROADS","Kaufman","TX",1860,1870,,
"SUMMIT","Iron","UT",1860,1963,37.8010871,-112.9363354
"SUSQUEHANNAH","Butler","NE",1860,1867,,
"TARRYALL","Arapahoe","KS",1860,1861,,
"TARRYALL","Park","CO",1860,1863,39.1219354,-105.4755554
"TEN MILE","Henderson","TX",1860,1866,,
"THE DALLES","Wasco","OR",1860,,45.5945645,-121.1786823
"TOWANDA","Butler","KS",1860,,37.7983033,-97.0010527
"UNION","Grays Harbor","WA",1860,1865,,
"VIRGIN CITY","Washington","UT",1860,1895,37.208316,-113.1882792
"WASHINGTON MILLS","Polk","TX",1860,1860,,
"WAYSIDE","Marion","TX",1860,1866,,
"WEESATCHE","Goliad","TX",1860,,28.8472292,-97.4490041
"WEST FORK","Wise","TX",1860,1867,,
"WHITESBORO","Grayson","TX",1860,,33.6553651,-96.9072829
"WILBUR","Douglas","OR",1860,,43.32095,-123.3406306
"WILLIAMSBURG","Josephine","OR",1860,1861,42.2442868,-123.255054
"WOOD RIVER","Buffalo","NE",1860,1864,,
"WYNOOKEE","Grays Harbor","WA",1860,1861,,
"YANKTON","Yankton","SD",1860,,42.888786,-97.386299
"ACTON","Hood","TX",1861,1906,32.4393054,-97.7353057
"ANAHEIM","Orange","CA",1861,,33.8344597,-117.9256151
"BATH","Woodson","KS",1861,1869,37.8811472,-95.7333175
"BLUE SPRINGS","Gage","NE",1861,,40.1394455,-96.6591898
"BON HOMME","Bon Homme","SD",1861,1903,42.98951,-97.869236
"BROWNSVILLE","Nemaha","NE",1861,1870,40.3977793,-95.6580455
"BUCK'S RANCH","Plumas","CA",1861,1894,,
"BURNAM","Ellis","TX",1861,1867,,
"BUTTE VALLEY","Butte","CA",1861,1871,,
"CALAVERAS","San Joaquin","CA",1861,1862,38.0557548,-121.188834
"CAMDEN","Rusk","TX",1861,1866,,
"CENTRE VALLEY","Cass","NE",1861,1888,,
"CHERBURG","Clallam","WA",1861,1862,,
"CHERRY CREEK","Anderson","KS",1861,1867,38.2408548,-95.4716487
"CIMARRON","Colfax","NM",1861,,35.510878,-104.9158297
"CIRCLEVILLE","Jackson","KS",1861,,39.5083278,-95.8585993
"CLAY'S BAR","Calaveras","CA",1861,1864,,
"CLAYTON","Contra Costa","CA",1861,,37.9410341,-121.9357925
"CLIPPER MILLS","Butte","CA",1861,,39.5287782,-121.1699591
"COLD SPRING","Allen","KS",1861,1862,,
"COMAL RANCHE","Comal","TX",1861,,,
"COPPEROPLIS","Calaveras","CA",1861,,37.9366667,-120.5466667
"CORRALITOS","Santa Cruz","CA",1861,1923,36.9763401,-121.8063417
"DANIELSVILLE","Cherokee","OK",1861,1866,,
"DELAWARE CITY","Summit","CO",1861,1875,,
"EBEY'S LANDING","Island","WA",1861,1861,48.1917641,-122.7079472
"EIGHT MILE CORNERS","San Joaquin","CA",1861,1863,,
"EMPIRE CITY","Clear Creek","CO",1861,1886,39.7638763,-105.6822256
"ESMERALDA","Mineral","NV",1861,1866,38.2865872,-118.8815295
"ETNA MILLS","Siskiyou","CA",1861,1924,41.4568065,-122.8947551
"FARMINGTON","Dickinson","KS",1861,1863,38.870793,-97.186332
"FARMINGTON","Grayson","TX",1861,1904,33.4689984,-96.6452684
"FORT LINCOLN","Bourbon","KS",1861,1879,38.0086465,-94.7619062
"FORT LUPTON","Weld","CO",1861,,40.0835577,-104.8119459
"GLOBE RANCH","Nevada","CA",1861,1864,,
"GOLD DIRT","Gilpin","CO",1861,1867,39.8894317,-105.5197201
"GRAND PRAIRIE","Lewis","WA",1861,1874,46.4787181,-122.907897
"GRAND RONDE","Polk","OR",1861,,45.060113,-123.6092771
"GRANITE VALE","Park","CO",1861,1870,,
"GREENWOOD","Franklin","KS",1861,1872,38.5789003,-95.4152558
"GUITTARD STATION","Marshall","KS",1861,1900,39.9144452,-96.4086258
"HALF MOON BAY","San Mateo","CA",1861,,37.4635519,-122.4285862
"HAMILTON","Hamilton","TX",1861,,31.7029837,-98.1241622
"HARAN","Mendocino","CA",1861,1862,,
"HAYFORK","Trinity","CA",1861,,40.5543106,-123.1830839
"HAYNES RANCH","Pueblo","CO",1861,1863,,
"HOOPA VALLEY","Humboldt","CA",1861,1895,41.0490187,-123.6756124
"HUMBOLDT","Richardson","NE",1861,,40.1638893,-95.9449985
"HUMBUG CREEK","Siskiyou","CA",1861,1862,41.8340276,-122.6653059
"HYDESVILLE","Humboldt","CA",1861,,40.5490227,-124.093383
"HYRUM","Cache","UT",1861,,41.6338218,-111.8541097
"INDIAN VALLEY","Anderson","KS",1861,1861,,
"JANESVILLE","Lassen","CA",1861,,40.3032309,-120.5327231
"JEFFERSON","Marion","OR",1861,,44.7316667,-123.0113889
"JEFFERSON","Park","CO",1861,,39.3772101,-105.8005662
"JUNCTION","Jefferson","CO",1861,1863,,
"JUNCTION CITY","Trinity","CA",1861,,40.7301436,-123.0550291
"KEARNEY CITY","Kearney","NE",1861,1870,40.6416798,-99.0475864
"LA NANA","Nacogdoches","TX",1861,1911,,
"LAKE VALLEY","El Dorado","CA",1861,1895,38.9299079,-120.0046264
"LAKEPORT","Lake","CA",1861,,39.0429506,-122.9158293
"LAKEPORT","Yankton","SD",1861,1901,42.9136092,-97.5808976
"LANESFIELD","Johnson","KS",1861,1870,38.789452,-94.9916332
"LAURETTE","Park","CO",1861,1865,,
"LEXINGTON","Santa Clara","CA",1861,1873,37.1801939,-121.9900397
"LINCOLN","Nemaha","KS",1861,1868,,
"LINCOLN CITY","Summit","CO",1861,1894,,
"LITTLE LAKE","Mendocino","CA",1861,1874,39.4090524,-123.3530656
"LOCKEFORD","San Joaquin","CA",1861,,38.1635297,-121.1499447
"LOGAN","Cache","UT",1861,,41.7343751,-111.8346658
"LONE STAR","Placer","CA",1861,1863,38.9985077,-121.1174477
"LONG BRANCH","Richardson","NE",1861,1872,40.2097224,-95.9877786
"LONGVILLE","Plumas","CA",1861,1918,40.1476627,-121.2446869
"LOST SPRING","Marion","KS",1861,1864,38.5661225,-96.9664045
"MAGALIA","Butte","CA",1861,,39.8437722,-121.5888621
"MAINE PRAIRIE","Solano","CA",1861,1913,38.3079677,-121.758847
"MARTINS FERRY","Humboldt","CA",1861,1891,41.2104034,-123.7547847
"MENDON","Cache","UT",1861,,41.7099297,-111.977725
"MIAMA PRAIRIE","Thurston","WA",1861,1868,46.8889876,-123.0523633
"MILL CITY","Clear Creek","CO",1861,1879,39.7647099,-105.600278
"MILLVILLE","Cache","UT",1861,,41.6807653,-111.8241094
"MILTON","Shelby","TX",1861,1862,,
"MOKELUMNE CITY","San Joaquin","CA",1861,1864,38.2529704,-121.4391182
"MOUNT GILEAD","Anderson","KS",1861,1866,38.3752968,-95.1580275
"MUKILTEO","Snohomish","WA",1861,,47.9249055,-122.3010993
"MUSCOTAH","Atchison","KS",1861,,39.5527772,-95.5216451
"NEVADA","Arapahoe","KS",1861,1861,,
"NEVADA","Gilpin","CO",1861,1869,,
"NEW ALMADEN","Santa Clara","CA",1861,,37.17689,-121.8399529
"OAK HARBOR","Island","WA",1861,,48.2888074,-122.6538066
"ORO CITY","Arapahoe","KS",1861,1861,,
"ORO CITY","Lake","CO",1861,1895,39.2508229,-106.2925238
"ORO FINO","Siskiyou","CA",1861,1903,41.5804153,-122.9214229
"PACIFIC","Humboldt","CA",1861,1864,,
"PAIGE CITY","Summit","CO",1861,1861,,
"PARAGONAH","Iron","UT",1861,1967,37.8858079,-112.7752206
"PARKVILLE","Summit","CO",1861,1866,39.4988727,-106.9500441
"PERALTA","Valencia","NM",1861,,34.8369984,-106.690581
"PLACER","Placer","CA",1861,1862,38.8085115,-121.1438359
"PLUM CREEK","Kearney","NE",1861,1868,,
"PORT DISCOVERY","Jefferson","WA",1861,1925,48.0153682,-122.861836
"PORT ORCHARD","Kitsap","WA",1861,,47.5335,-122.6285
"PORT WINE","Sierra","CA",1861,1918,39.6604487,-120.9485634
"PROVIDENCE","Cache","UT",1861,,41.7082648,-111.8179984
"QUARTZ VALLEY","Siskiyou","CA",1861,1862,41.5573593,-122.9578126
"REAGANVILLE","Fayette","TX",1861,1862,,
"ROME","Sutter","CA",1861,1864,,
"SAC BRANCH","Franklin","KS",1861,1863,38.42616,-95.108213
"SAINT GEORGE","Washington","UT",1861,,37.1083142,-113.5824567
"SALINA","Saline","KS",1861,,38.8402805,-97.6114237
"SAN JUAN","San Juan","WA",1861,1886,,
"SAN LUIS REY","San Diego","CA",1861,,33.2319797,-117.3236485
"SELLON'S RANCH","Yuba","CA",1861,1866,,
"SILVER CREEK","Chase","KS",1861,1881,38.3000159,-96.7408481
"SLIPPERYFORD","El Dorado","CA",1861,1911,,
"SNOHOMISH","Snohomish","WA",1861,,47.9282392,-122.0975105
"SOUTH FORK","Humboldt","CA",1861,,40.2368086,-123.8228124
"SOUTH PASS CITY","Fremont","WY",1861,1957,42.4682883,-108.799836
"SPANISH RANCH","Plumas","CA",1861,1913,39.9507235,-121.0571798
"TABLE BLUFF","Humboldt","CA",1861,1901,40.6581838,-124.2164464
"TAYLORS RANCH","Plumas","CA",1861,1864,,
"TEMESCAL","Riverside","CA",1861,1901,33.762796,-117.4853231
"TEXAS IRON WORKS","Marion","TX",1861,1866,,
"TONAQUINT","Washington","UT",1861,1862,37.0747032,-113.5838455
"TRENTON","Miami","KS",1861,1862,,
"UNION","Cass","NE",1861,1887,40.8133348,-95.9227839
"UNIONVILLE","El Dorado","CA",1861,1862,,
"VIOLA","Sacramento","CA",1861,1866,,
"WASHINGTON","Washington","KS",1861,,39.8225843,-97.05516
"WASHOE","Washoe","NV",1861,1862,39.3201879,-119.8096307
"WELLSVILLE","Cache","UT",1861,,41.6390988,-111.9332786
"WILLOW","Union","SD",1861,1869,42.602785,-96.559487
"WILLOW SPRINGS","Douglas","KS",1861,1900,38.8186166,-95.2966407
"WOODLAND","Yolo","CA",1861,,38.6785157,-121.7716305
"YANCEY","Panola","TX",1861,1866,,
"ALBANY","Sonoma","CA",1862,1864,38.6321299,-122.6741535
"ALBEEVILLE","Humboldt","CA",1862,1863,,
"ANTHONY HOUSE","Nevada","CA",1862,1906,,
"ARAGO","Richardson","NE",1862,1903,40.1369453,-95.5391503
"ARINGTON","Atchison","KS",1862,1879,39.4627757,-95.5363667
"AUBURN","Baker","OR",1862,1903,44.6993215,-117.9452176
"BARSOLE","Cherokee","TX",1862,1864,,
"BATCHELLER","Geary","KS",1862,1868,39.1683299,-96.9125112
"BEAVER CREEK","Pueblo","CO",1862,1874,38.4180561,-104.9547051
"BENNET SPRINGS","Douglas","CO",1862,1865,,
"BIG THOMPSON","Larimer","CO",1862,1878,40.4185947,-105.188873
"BLACK HAWK POINT","Gilpin","CO",1862,1871,39.8038447,-105.4952375
"BONNER'S FERRY","Cherokee","TX",1862,1873,,
"BROWNSVILLE","Yuba","CA",1862,,39.4732217,-121.2691283
"BRULE CREEK","Union","SD",1862,1864,42.7372184,-96.6394797
"BURLINGTON","Boulder","CO",1862,1873,40.1463845,-105.107987
"CAMDEN","Seward","NE",1862,1900,40.7083389,-96.9947522
"CASH CREEK","Lake","CO",1862,1871,,
"CEDAR","Wabaunsee","KS",1862,1863,,
"CEDAR POINT","Chase","KS",1862,,38.2600169,-96.8197407
"CHEROKEE CITY","Weld","CO",1862,1863,,
"CLAY CENTER","Clay","KS",1862,,39.3862249,-97.1173724
"CLEARWATER","Weld","CO",1862,1864,,
"CLIFTON","Washington","KS",1862,,39.5692168,-97.2823846
"COALVILLE","Summit","UT",1862,,40.9157806,-111.3976966
"COLFAX","Douglas","CO",1862,1863,,
"COLLINSVILLE","Solano","CA",1862,1960,38.0768635,-121.849958
"CONDIT","Marion","OR",1862,1868,44.8403734,-122.8681379
"CONEJOS","Conejos","CO",1862,,37.0883453,-106.0197445
"COPPEI","Walla Walla","WA",1862,1867,46.2218058,-118.1249494
"COSTILLA","Costilla","CO",1862,1872,,
"COTTONWOOD SPRINGS","Lincoln","NE",1862,1895,41.0027818,-100.5031937
"COVE CREEK","Millard","UT",1862,1881,38.8013558,-112.4374387
"DAYTON","Lyon","NV",1862,,39.2371353,-119.5929521
"DIXIE","Jackson","TX",1862,,,
"DUNCANS MILLS","Sonoma","CA",1862,,38.453803,-123.0550013
"EL PASO","El Paso","CO",1862,1893,38.8338816,-104.8213634
"ELK CITY","Idaho","ID",1862,,45.8268527,-115.4367941
"ELKTON","Richardson","NE",1862,1865,40.2083344,-95.6724881
"ELM GROVE","Cedar","NE",1862,1863,42.8611089,-97.3933924
"ELMA","Grays Harbor","WA",1862,,47.0053983,-123.4033701
"ELMORE","Richardson","NE",1862,1882,40.1305569,-95.6349862
"ENTERPRISE","Red River","TX",1862,1866,,
"FAIRPLAY","Park","CO",1862,,39.2249641,-106.0010614
"FARMERSVILLE","Otoe","NE",1862,1863,,
"FARMINGTON","San Joaquin","CA",1862,,37.9304806,-121.0046613
"FERNDALE","Humboldt","CA",1862,,40.5762406,-124.2639442
"FLORENCE CITY","Idaho","ID",1862,1871,,
"FOREST HOME","Amador","CA",1862,1905,38.4649096,-120.9641076
"FORT GARLAND","Costilla","CO",1862,,37.4288974,-105.4338999
"FORT LYON","Bent","CO",1862,1889,38.0922288,-103.1521504
"FRANKTOWN","Douglas","CO",1862,,39.3909922,-104.7492596
"FRANKTOWN","Washoe","NV",1862,1927,39.2715761,-119.8407415
"GATESVILLE","Clay","KS",1862,1888,39.2833292,-97.0280707
"GOLD HILL","Storey","NV",1862,1943,39.2904678,-119.6574011
"GUALALA","Mendocino","CA",1862,,38.7657447,-123.5280651
"HACKBERRY","Lavaca","TX",1862,1906,29.5782928,-96.8797023
"HELL GATE","Missoula","MT",1862,1866,46.8832566,-114.0870563
"HENRIETTA","Clay","TX",1862,,33.8167758,-98.1966443
"HUERFANO","Pueblo","CO",1862,1929,,
"HUMBOLDT CITY","Pershing","NV",1862,1869,40.5843501,-118.2118116
"IDAHO","Clear Creek","CO",1862,1876,39.7424881,-105.5136082
"INDIAN CREEK","Linn","KS",1862,1868,,
"INGLEWOOD","Lamar","TX",1862,1866,,
"INLAND","Greenwood","KS",1862,1863,,
"INSKIP","Butte","CA",1862,1915,39.9898823,-121.5410842
"JAMES CROSSING","Jackson","KS",1862,1886,39.4486061,-95.9544361
"KAMILCHE","Mason","WA",1862,1907,47.1303731,-123.0979271
"LAPORTE","Larimer","CO",1862,,40.6263711,-105.1377578
"LEON","Morris","KS",1862,1869,38.8619466,-96.9258454
