"Post.Office","County","State","Established","Discontinued","Latitude","Longitude"
"DIGBY","Saline","KS",1886,1887,38.6105608,-97.4266974
"DODGE","Cascade","MT",1886,1887,47.2730054,-111.699704
"DOWNEY","Converse","WY",1886,1886,,
"ECHOES","San Diego","CA",1886,1887,,
"ELDRIDGE","Chase","NE",1886,1887,,
"ELK PRAIRIE","Humboldt","CA",1886,1887,41.3579004,-124.0264603
"ELLISTON","Perkins","NE",1886,1887,40.8499965,-101.5435011
"EMORY","Kearny","KS",1886,1889,38.0936272,-101.5407243
"EUGENE","Ford","KS",1886,1887,,
"EUSTIS","Sherman","KS",1886,1888,39.351388,-101.8412871
"FAUBION","Burnet","TX",1886,1888,,
"FERGUSON","Grayson","TX",1886,1887,,
"FRAZER","Greer","TX",1886,1886,,
"FRISCO","Morton","KS",1886,1888,37.2286346,-101.7823879
"FRONT","Allen","KS",1886,1887,,
"GERTRUDE","Atoka","OK",1886,1887,,
"GILLETTE","Campbell","SD",1886,1886,,
"GOPHER","Logan","KS",1886,1886,39.0633412,-101.244325
"GRANT","Custer","NE",1886,1886,41.2916727,-99.925677
"GRAY","Wayne","NE",1886,1887,,
"GREEN LAKE","Edwards","TX",1886,1889,30.2328307,-100.0951635
"GREENBURY","Clay","NE",1886,1886,40.3986192,-97.8358772
"GROVER","Charles Mix","SD",1886,1886,,
"GROVER","LeFlore","OK",1886,1888,,
"HACKNEY","Cheyenne","KS",1886,1886,,
"HALE STATION","Dallas","TX",1886,1889,,
"HANCOCK","Lane","KS",1886,1889,38.2791835,-101.612946
"HAPPY LAND","Nolan","TX",1886,1886,,
"HAZLEBROCK","Kidder","ND",1886,1887,,
"HELVETIA","Meade","KS",1886,1888,37.4736348,-100.5726535
"HENDRICKS","Finney","KS",1886,1888,,
"HEREFORD","Calhoun","TX",1886,1887,,
"HERMAN","Douglas","OR",1886,1887,42.8120592,-123.6020179
"HERRON","Dona Ana","NM",1886,1888,32.1117649,-106.6624959
"HIAWATHA","Newton","TX",1886,1888,,
"HIGH","Galveston","TX",1886,1888,,
"HILDERBRAND","Delaware","OK",1886,1889,36.5253574,-94.8916235
"HINCKLEY","Lincoln","KS",1886,1886,,
"HOLLOWAY","Upshur","TX",1886,1886,,
"HOPEWELL","Frontier","NE",1886,1887,,
"HUGHES","Thomas","KS",1886,1887,39.3958356,-101.261549
"HURLEY STATION","Ellis","TX",1886,1888,,
"IDALIA","Newton","TX",1886,1888,,
"IDEA","Gilliam","OR",1886,1889,45.2290206,-120.0566968
"INGRAMS","Sonoma","CA",1886,1889,38.533246,-123.08528
"IRVINE","Keith","NE",1886,1889,,
"ITASCA","Sherman","KS",1886,1887,39.3180558,-101.7268393
"JACKSON","Stephens","OK",1886,1886,,
"JACOBS","Dundy","NE",1886,1888,,
"JINK","Coryell","TX",1886,1887,,
"JONES CHAPEL","Cass","TX",1886,1889,,
"JOONG","Clay","NE",1886,1886,40.3986192,-97.8358772
"JOSALINA","Lincoln","KS",1886,1886,,
"KIRK","Hutchinson","SD",1886,1887,43.395596,-97.986192
"KNITTEL","Burleson","TX",1886,1887,,
"KOLBS","Milam","TX",1886,1888,,
"KYLE","Morton","KS",1886,1887,37.3600215,-101.736834
"LABELLE","Edmunds","SD",1886,1887,,
"LADD","Colfax","NM",1886,1889,,
"LAKE IBSEN","Benson","ND",1886,1887,48.2604227,-99.4009871
"LANDRUM","Clark","KS",1886,1887,,
"LAPORT","Grant","KS",1886,1887,37.6714059,-101.4901703
"LARY","Choctaw Nation","OK",1886,1887,,
"LASKER","Clark","KS",1886,1887,,
"LELAND","Kingman","KS",1886,1886,37.4458514,-98.1633992
"LENOX","Chase","NE",1886,1887,40.5719404,-101.9785158
"LEONARD","Dawes","NE",1886,1888,,
"LEWIS CENTRE","Republic","KS",1886,1887,,
"LISBON","Shasta","CA",1886,1886,,
"LOVEJOY","Dawson","MT",1886,1887,48.6763923,-107.971225
"MAMRE","Weld","CO",1886,1886,,
"MANGUM","Greer","TX",1886,1886,,
"MANNON","Siskiyou","CA",1886,1887,,
"MARGANA","Madison","MT",1886,1887,45.533261,-111.7674776
"MARNEY","Cheyenne","KS",1886,1887,39.8944396,-101.540722
"MARSHLAND","Lyon","NV",1886,1888,39.3026955,-119.2482139
"MARSHLAND","Stafford","KS",1886,1886,,
"MAUD","Morton","KS",1886,1889,,
"MAXEY","Graham","AZ",1886,1887,33.0370042,-109.9653612
"McMILLIN","Bent","CO",1886,1887,,
"MCRAE","Bottineau","ND",1886,1889,48.604659,-100.294195
"MERCER","Mercer","ND",1886,1889,,
"MINERAL","Sanders","MT",1886,1886,,
"MOLINE","Faulk","SD",1886,1887,,
"MOODY","Frontier","NE",1886,1886,,
"MOREHOUSE","Pierce","NE",1886,1886,,
"MORRISON","Ford","KS",1886,1888,,
"MUCKYMUCK","Travis","TX",1886,1888,30.3202075,-97.6266695
"MUSQUIS","Jeff Davis","TX",1886,1888,,
"NADINE","Rockwall","TX",1886,1887,,
"NAPIER","Bastrop","TX",1886,1888,,
"NAUVOO","Comanche","KS",1886,1888,,
"NEEL","Dundy","NE",1886,1889,,
"NEELY","Power","ID",1886,1888,42.7335225,-112.9149944
"NICHOLS","McHenry","ND",1886,1886,,
"NICHOLS","McHenry","ND",1886,1886,,
"NYACK","Crawford","KS",1886,1887,37.4492163,-94.6310694
"ONWARD","Shasta","CA",1886,1889,,
"ORLANDO","Cheyenne","KS",1886,1888,39.7852718,-101.6523919
"ORTH","Millard","UT",1886,1886,,
"OURSIER","Marion","KS",1886,1889,38.2905728,-96.9830793
"OWYHEE","Malheur","OR",1886,1887,43.794883,-117.0551598
"PAGE","Graham","KS",1886,1886,,
"PALO BLANCO","Zavala","TX",1886,1886,,
"PARK CANYON","Nye","NV",1886,1886,39.028818,-117.2248122
"PATRICK","Muskogee","OK",1886,1888,,
"PAULINE","Collin","TX",1886,1886,,
"PERICO","Union","NM",1886,1888,36.451693,-103.1841039
"PETERS","Kidder","ND",1886,1887,,
"PICKETT","Wise","TX",1886,1887,,
"PINE STATION","Eureka","NV",1886,1888,39.9852015,-116.176457
"PLANO","Stafford","KS",1886,1887,,
"PLUMMER","Scott","KS",1886,1887,38.4869644,-101.08182
"POOR","Carbon","WY",1886,1887,,
"PORTERVILLE","Montgomery","TX",1886,1887,,
"PRESTON","McPherson","SD",1886,1887,,
"QUINTAL","Harrison","TX",1886,1887,,
"RANN","Grant","OR",1886,1888,44.0265414,-118.9324428
"RAVENNA","Sanborn","SD",1886,1887,,
"RAVENSBEQUE","Mesa","CO",1886,1888,,
"RAWLINGS","Bent","CO",1886,1887,,
"RED CANON","Socorro","NM",1886,1888,33.6147899,-107.0266973
"RED LION","Weld","CO",1886,1887,40.8916578,-102.6768575
"RITTER","Kingman","KS",1886,1886,,
"ROBARRE","Pondera","MT",1886,1887,48.3255301,-112.5519964
"ROGERS","Arapahoe","CO",1886,1888,,
"ROME","Holt","NE",1886,1888,,
"ROSBOROUGH SPRINGS","Harrison","TX",1886,1887,32.4357086,-94.3932534
"ROUGH CREEK","Callahan","TX",1886,1887,32.2670752,-99.4456301
"RUDOLPH","Montrose","CO",1886,1886,,
"RUTHFORD","Wichita","TX",1886,1889,,
"SAINT PETER","Cloud","KS",1886,1888,39.4519428,-97.5272565
"SAMPLE","Cochise","AZ",1886,1887,,
"SAN BERNARDO","Monterey","CA",1886,1887,36.0205207,-120.9051826
"SANDWICH","Dundy","NE",1886,1887,,
"SAVANNAH","Missoula","MT",1886,1887,,
"SEYMOUR","Oklahoma","OK",1886,1887,,
"SHAFER","Buffalo","NE",1886,1887,,
"SHAMROCK","Holt","NE",1886,1888,,
"SHERWIN CITY","Cherokee","KS",1886,1887,37.1800624,-94.9477381
"SIGGINS","Sherman","KS",1886,1888,,
"SILAS","Lincoln","NE",1886,1887,,
"SINEMASHO","Wasco","OR",1886,1887,44.9728942,-121.3500612
"SMITHS","Jackson","OR",1886,1887,42.3998487,-122.8178168
"SPEED","Burleson","TX",1886,1887,,
"SPRINGVILLE","Custer","NE",1886,1889,,
"STANFORD","Santa Clara","CA",1886,1887,37.420495,-122.166909
"STAVELEY","Roberts","SD",1886,1888,,
"STEWART","Grand Forks","ND",1886,1887,,
"STIFF","Collin","TX",1886,1886,,
"STINSON","Hunt","TX",1886,1886,,
"STOWE","Haskell","KS",1886,1888,,
"STUSTED","Clark","SD",1886,1888,44.703665,-97.501152
"SULLARD","Cheyenne","KS",1886,1887,,
"SUNSHINE","Sully","SD",1886,1886,,
"SURPRISE","Grant","KS",1886,1887,37.6055756,-101.363781
"TAMPAREKA","Foard","TX",1886,1886,,
"THICKET","Polk","TX",1886,1887,,
"TIERRA ALTA","Los Angeles","CA",1886,1886,,
"TOKAY","Fresno","CA",1886,1886,,
"TOW VALLEY","Llano","TX",1886,1887,,
"TROCNOV","Buffalo","NE",1886,1887,,
"UUTE","Sheridan","KS",1886,1888,,
"VALPARAISO","Stevens","KS",1886,1888,37.3236349,-101.2057164
"VAN ORDER","Hyde","SD",1886,1887,,
"VAN WYCK","Lincoln","NE",1886,1887,,
"VANDERITOS","Mora","NM",1886,1887,,
"VANHAM","Clark","KS",1886,1886,,
"VERMILLION","Kane","UT",1886,1887,,
"VERNON","Finney","KS",1886,1886,,
"VESELY","Walsh","ND",1886,1887,,
"VETERAN","Stanton","KS",1886,1887,37.5705725,-101.7510047
"VICKSBURGH","Caldwell","TX",1886,1887,,
"VOLNEY","Delta","TX",1886,1888,,
"VULCAN","Whitman","WA",1886,1888,,
"WALNER","Garvin","OK",1886,1887,34.7378603,-97.1039099
"WALNUT HILL","Douglas","NE",1886,1887,41.2725,-95.97944
"WANO","La Moure","ND",1886,1886,,
"WAYLIN","Emmons","ND",1886,1886,,
"WEBEL","Albany","WY",1886,1887,,
"WESLEY","Jefferson","OK",1886,1889,,
"WESTACRE","Meagher","MT",1886,1887,,
"WHITE SETTLEMENT","Tarrant","TX",1886,1888,32.7595737,-97.4583538
"WHITSON","Finney","KS",1886,1887,38.1347454,-100.9643284
"WINGATE","Butler","KS",1886,1889,37.4819658,-96.6975248
"WINSTON","Choctaw","OK",1886,1887,,
"WORDNER","Shoshone","ID",1886,1887,47.5227009,-116.1340546
"WORTH","Butler","KS",1886,1887,38.0527925,-97.1278103
"WRIGHT","Brown","NE",1886,1887,,
"WRIGHTSVILLE","Buffalo","NE",1886,1887,,
"YANKEE","Keith","NE",1886,1888,,
"YARALTON","Milam","TX",1886,1886,,
"YELLOWSTONE","Yellowstone","MT",1886,1887,,
"YOUNGER","Rosebud","MT",1886,1888,46.1222199,-106.4422428
"ZENOS","Maricopa","AZ",1886,1889,33.4222685,-111.8226402
"ABE","Houston","TX",1887,1888,,
"ALVA","Arapahoe","CO",1887,1888,,
"AMERICAN VALLEY","Catron","NM",1887,1887,,
"ARCOLA","Scott","KS",1887,1888,,
"ARNSBURG","Nuckolls","NE",1887,1889,,
"ARTESIAN CITY","Sanborn","SD",1887,1889,44.008358,-97.921641
"ATKIN","Graham","KS",1887,1889,,
"AZTEC","Cochise","AZ",1887,1888,,
"BARTHOLDI","Barton","KS",1887,1887,38.4527906,-99.0114836
"BASEL","Nemaha","KS",1887,1888,39.9622218,-95.9719422
"BAXTER","Cheyenne","NE",1887,1888,41.8594117,-103.4716059
"BAYARD","Shoshone","ID",1887,1887,,
"BEE","Bent","CO",1887,1887,,
"BELGICA","Greeley","KS",1887,1889,,
"BERG'S MILL","Bexar","TX",1887,1887,29.3355141,-98.4530712
"BISSELL","Trinity","TX",1887,1888,,
"BLANCO","Lander","NV",1887,1888,40.5643557,-117.1301057
"BRIEDWELL","Yamhill","OR",1887,1888,45.1148389,-123.2387154
"BURGESS","Butler","KS",1887,1888,,
"CALVERT","Logan","CO",1887,1888,,
"CAMERON","Mono","CA",1887,1888,,
"CARLTON","San Joaquin","CA",1887,1887,,
"CARMEL","Bexar","TX",1887,1889,,
"CLARENCE","Wheatland","MT",1887,1888,46.4218975,-110.059075
"CLIFT","Haskell","KS",1887,1887,,
"COLCORD","Ford","KS",1887,1887,37.5250214,-99.7587385
"COLLINS","Nemaha","KS",1887,1887,39.9622218,-95.9719422
"CORAVILLE","Boulder","CO",1887,1888,,
"CORINTH","Las Animas","CO",1887,1887,,
"CREED","Cooke","TX",1887,1887,,
"CRESCO","Sheridan","KS",1887,1888,,
"DALE","Wayne","UT",1887,1888,,
"DAVID","Norton","KS",1887,1889,,
"DAYTON","Bent","CO",1887,1887,38.4805615,-102.7818629
"DE MUNN","Thomas","KS",1887,1889,,
"DIAMOND","Linn","OR",1887,1887,43.0121029,-118.6660311
"DURAZNO","Rio Arriba","NM",1887,1889,36.2183565,-105.8733519
"EARLHAM","Los Angeles","CA",1887,1888,,
"EASTERLING","Wilson","TX",1887,1888,,
"EMBREE","Dallas","TX",1887,1887,32.9240124,-96.6283274
"EMIGRANT","Sherman","OR",1887,1889,45.6226264,-120.5625532
"ENFIELD","Hamilton","KS",1887,1887,,
"ESPARANZA","Jim Hogg","TX",1887,1888,,
"EVOLUTION","Shoshone","ID",1887,1888,,
"FAGAN","Graham","KS",1887,1888,39.3625071,-99.6873364
"FISHERBURGH","Cooke","TX",1887,1888,,
"FLEMING","Box Butte","NE",1887,1889,42.2141299,-102.9801994
"FLINN","Umatilla","OR",1887,1888,,
"FRAZER","Hopkins","TX",1887,1889,,
"FURNESS","Broadwater","MT",1887,1887,46.1727072,-111.4410764
"GAUS","Humboldt","CA",1887,1888,,
"GILMORE","Thomas","KS",1887,1889,39.133341,-100.8637593
"GLENDALE","Snohomish","WA",1887,1889,,
"GRAHAM","Benson","ND",1887,1888,,
"GRASSBUR","Dewitt","TX",1887,1888,,
"GROVE RANCH","Williamson","TX",1887,1888,,
"GUYSERVILLE","Sonoma","CA",1887,1888,38.707687,-122.9024964
"HAMILTON","Chase","NE",1887,1887,40.4691616,-101.7485059
"HASTINGS","Thomas","KS",1887,1888,39.3666687,-101.3768295
"HAULWATER","Klickitat","WA",1887,1888,45.8234624,-120.2364346
"HAYS","Camas","ID",1887,1888,,
"HENDERSON","Owyhee","ID",1887,1888,,
"HEYNVILLE","Harrison","TX",1887,1888,,
"HIRAM","Madison","NE",1887,1887,41.9600052,-97.4461623
"HODSON","Jefferson","MT",1887,1887,46.3657633,-112.0813878
"HORSEHEAD","Fall River","SD",1887,1887,43.2708099,-103.3471423
"HORTON","Grant","OR",1887,1887,,
"HUMBAR","Las Animas","CO",1887,1887,,
"HYERSVILLE","Lancaster","NE",1887,1889,40.768057,-96.7030725
"INDIANAPOLIS","Las Animas","CO",1887,1889,,
"JUSTINE","Denton","TX",1887,1887,33.0887966,-97.2965028
"KELLY CREEK","Humboldt","NV",1887,1888,41.2649003,-117.0951145
"KENEDY JUNCTION","Karnes","TX",1887,1887,,
"KENYON","Chase","KS",1887,1888,38.4000138,-96.3927797
"KEYS","Minnehaha","SD",1887,1889,,
"KLINKNERVILLE","Alameda","CA",1887,1888,37.8088166,-122.2685804
"KNOB","San Saba","TX",1887,1889,,
"LAKE","Beaver","OK",1887,1888,,
"LAMAR","Natrona","WY",1887,1889,,
"LARCH","Union","OR",1887,1887,45.4076369,-117.9377132
"LETTON SPRINGS","Sonoma","CA",1887,1888,38.659354,-122.8716615
"LIBERAL","Nelson","ND",1887,1887,,
"LOMBARD","Greeley","KS",1887,1887,,
"LORENZ","Finney","KS",1887,1889,,
"LUKE","Meade","KS",1887,1889,,
"MANCHESTER","Sedgwick","KS",1887,1889,37.7144581,-97.2400435
"MATHEWS","Holt","NE",1887,1888,,
"MAYES","Rogers","OK",1887,1888,,
"MAYFLOWER","Hettinger","ND",1887,1887,46.540016,-102.866793
"MENTONE","Faulk","SD",1887,1887,44.897517,-99.088354
"METZ","Nowata","OK",1887,1889,36.700645,-95.6380341
"MINGO","Scotts Bluff","NE",1887,1889,,
"MORROW","Grady","OK",1887,1888,,
"MOULTON","Colusa","CA",1887,1888,,
"MOXIE","Yakima","WA",1887,1888,46.5523499,-120.3817272
"MYSTIC","Sheridan","KS",1887,1889,39.3805605,-100.7198693
"NANTES","Weld","CO",1887,1888,40.2819266,-104.7777472
"NASIMENTO","Monterey","CA",1887,1888,,
"NATICK","Thomas","NE",1887,1888,41.9558327,-100.4395821
"NEW BOLIVAR","Denton","TX",1887,1887,,
"NEW ELGIN","Chautauqua","KS",1887,1888,37.0036612,-96.3147191
"NEWKIRK","Ford","KS",1887,1888,37.5250214,-99.7587385
"NIOTA","York","NE",1887,1888,40.7441762,-97.5933833
"NOPAL","Dimmit","TX",1887,1887,,
"OAK","Seward","KS",1887,1888,,
"OAKSDALE","Whitman","WA",1887,1887,47.1282275,-117.2426823
"OGDENSBURGH","Ness","KS",1887,1888,38.6361254,-99.9337342
"OKLAHOMA STATION","Oklahoma","OK",1887,1888,35.4675602,-97.5164276
"OMRO","Lane","OR",1887,1888,43.3212279,-123.3220185
"PARKVALE","Douglas","NE",1887,1887,,
"PENDLETON","Bonneville","ID",1887,1888,,
"PICKWICK","Greeley","KS",1887,1887,,
"PORT BALLONA","Los Angeles","CA",1887,1889,33.9489011,-118.4456331
"PULVO","Presidio","TX",1887,1887,29.4351892,-104.19381
"RALSTON","Jefferson","CO",1887,1887,39.7163781,-105.2923537
"RANDAL","Banner","NE",1887,1888,41.5563636,-103.7385564
"RATTAN","Williamson","TX",1887,1888,,
"REED","Box Butte","NE",1887,1888,42.0985789,-102.8704783
"REVENUE","Madison","MT",1887,1888,45.534372,-111.7708111
"REYNOLDS","Kiowa","KS",1887,1888,,
"RUSSELL","Dawson","MT",1887,1887,,
"SCHAPERA","Ramsey","ND",1887,1889,,
"SCOOBA","Rusk","TX",1887,1888,,
"SCRANTON","Arapahoe","CO",1887,1888,39.7916535,-104.7338595
"SHAW","Bowie","TX",1887,1887,,
"SHERWOOD","Eureka","NV",1887,1888,40.153257,-116.0934011
"SLAY","Ellis","TX",1887,1888,,
"SOULE","Gray","KS",1887,1888,37.8277995,-100.4545927
"SPRINGVAIL","Bingham","ID",1887,1887,,
"STOUGHTON","Greenwood","KS",1887,1887,,
"STRATTON","San Diego","CA",1887,1888,,
"SUNBEAM","Missoula","MT",1887,1888,,
"TATE","Travis","TX",1887,1888,,
"TELL","Stonewall","TX",1887,1889,,
"TIDY","Stafford","KS",1887,1888,,
"TIFFANY","Beaver","OK",1887,1888,,
"TIME","Marion","OR",1887,1887,44.7865107,-122.8667571
"TOLEDO","Prowers","CO",1887,1889,,
"TOLTEC","La Plata","CO",1887,1887,,
"TOURIST","Huerfano","CO",1887,1887,,
"UNDERWOOD","Hamlin","SD",1887,1888,44.59075,-97.468117
"VAILETA","San Diego","CA",1887,1888,,
"VAUGHN","Lewis & Clark","MT",1887,1889,,
"WALES","Arapahoe","CO",1887,1888,,
"WALKER","Parker","TX",1887,1887,,
"WATER CANYON","Socorro","NM",1887,1888,34.0883985,-107.0797563
"WEEKS","Rawlins","KS",1887,1887,39.8222223,-101.1171025
"WEIR","Grant","NE",1887,1889,,
"WILFORD","Stonewall","TX",1887,1887,,
"WILLIAMS","Park","MT",1887,1887,45.6396562,-110.7007684
"WOODLAND","Lemhi","ID",1887,1889,,
"WRIGHTER","Campbell","WY",1887,1889,,
"YEOVILLE","Grant","OR",1887,1887,44.2068209,-118.999117
"ZODOK","El Dorado","CA",1887,1888,,
"ZORO","Linn","KS",1887,1889,,
"ALOYSIUS","Josephine","OR",1888,1889,42.1359487,-123.5525645
"ARDEN","Bent","CO",1888,1888,,
"BENITA","Kern","CA",1888,1889,,
"BOWSER","Elbert","CO",1888,1888,,
"BRIGHTON","Fremont","ID",1888,1889,,
"CARP","Eureka","NV",1888,1889,39.7377053,-115.8608883
"CATONVILLE","Red River","TX",1888,1888,33.6192756,-95.2030037
"CAYWOOD","Sherman","KS",1888,1889,,
"CENTROPOLIS","Banner","NE",1888,1889,41.5563636,-103.7385564
"CHILDS","Napa","CA",1888,1888,,
"CLIFFORD","Flathead","MT",1888,1889,48.1627353,-114.2690167
"COFFEE","Chickasaw","OK",1888,1888,,
"COLLINS","Cimarron","OK",1888,1889,,
"COVE","Palo Pinto","TX",1888,1888,,
"CRAIN","Zavala","TX",1888,1888,,
"CROSSLAND","Gray","TX",1888,1889,,
"CURRIE","Travis","TX",1888,1888,,
"DANBURY STATION","Red Willow","NE",1888,1888,40.0394503,-100.4043111
"DAVIDSON","Chouteau","MT",1888,1889,47.7346949,-110.4507619
"DEL NORTE","Harney","OR",1888,1889,43.4368213,-118.7032603
"DERBY","Eagle","CO",1888,1889,,
"DUMP","Limestone","TX",1888,1888,,
"EDITH","Maricopa","AZ",1888,1889,,
"ELLIOTT","Rock","NE",1888,1889,,
"EMRICK","Benton","OR",1888,1888,44.5970639,-123.5195493
"ERIE","Greer","OK",1888,1889,,
"FARWELL","Garfield","CO",1888,1888,,
"FERN","Sherman","KS",1888,1888,,
"FONTANA","Johnston","OK",1888,1889,,
"FRENCH","Navarro","TX",1888,1888,,
"GILBERT","Santa Clara","CA",1888,1889,,
"GILLETTE","Las Animas","CO",1888,1888,,
"GOSSIP","Johnson","TX",1888,1888,,
"GRAY","Washington","CO",1888,1889,,
"GREENVILLE","Union","NM",1888,1888,36.592803,-103.6163447
"GRIFFIN","Woodward","OK",1888,1888,,
"GYLE","Kern","CA",1888,1889,,
"HAMBURG","Reno","KS",1888,1888,38.1344546,-97.7700478
"HANOVER","Baker","OR",1888,1889,44.8090359,-118.2079966
"HANSEN","Humboldt","CA",1888,1889,,
"HAY CREEK","Crook","WY",1888,1889,44.3305376,-104.9458094
"HAYLAND","Tillamook","OR",1888,1888,45.0781668,-123.7342795
"HEREFORD","Beaver","OK",1888,1889,,
"HESPERIDES","San Bernardino","CA",1888,1889,,
"HOLABIRD","San Diego","CA",1888,1888,,
"HOPE","Union","NM",1888,1889,,
"HOYT","Elbert","CO",1888,1888,,
"IDA","Cascade","MT",1888,1889,47.5527346,-111.5841428
"JOHNSON MINES","Erath","TX",1888,1889,,
"KEYSTONE","Woods","OK",1888,1889,,
"KILLION","Crook","WY",1888,1888,,
"LA BELLE","Crook","WY",1888,1889,,
"LACONIA","Meade","KS",1888,1888,,
"LORATON","Klamath","OR",1888,1889,42.1484901,-120.8913633
"LOS GUILICOS","Sonoma","CA",1888,1889,38.4265781,-122.58165
"MAINZER","Dallas","TX",1888,1889,,
"MANLE","Young","TX",1888,1888,,
"MARSH","Bowie","TX",1888,1889,,
"MATHEWS","Fall River","SD",1888,1889,,
"MIKADO","Fergus","MT",1888,1889,46.7819129,-108.7256982
"MINKO","Choctaw","OK",1888,1888,,
"MITCHELL'S","Lewis & Clark","MT",1888,1888,,
"MURPHY","Johnson","WY",1888,1889,,
"NEED","Lamar","TX",1888,1888,,
"NEELEY","Custer","CO",1888,1888,,
"NEWINGTON","Dawson","NE",1888,1889,,
"ORANOLA","Elbert","CO",1888,1889,,
"PALO PRIETO","San Luis Obispo","CA",1888,1889,,
"PARADISE","Sweet Grass","MT",1888,1888,46.1777317,-109.9015726
"PETUNA","Grady","OK",1888,1889,,
"PIRU RANCHO","Ventura","CA",1888,1888,34.4152743,-118.7942601
"PUSHER","Kern","CA",1888,1889,,
"QUEEN","Jefferson","MT",1888,1888,46.2513168,-111.9649914
"RETHAVILLE","Tom Green","TX",1888,1889,,
"RHOID","Cheyenne","NE",1888,1888,,
"ROACH","Austin","TX",1888,1889,,
"SAM","Parker","TX",1888,1889,,
"SAUNDERS","Trinity","TX",1888,1889,,
"SAWYER","Fillmore","NE",1888,1888,40.5944512,-97.5225497
"SCOUBES","Grant","OR",1888,1889,,
"SEARIGHT","Natrona","WY",1888,1888,,
"SHINOAK","Eastland","TX",1888,1889,,
"SMYRNA","Kern","CA",1888,1889,,
"SORGO","Bandera","TX",1888,1889,,
"SOUTH OCEANSIDE","San Diego","CA",1888,1889,33.1772592,-117.3575385
"SPRINGER","Beaver","OK",1888,1888,,
"STEPHENS","Carter","OK",1888,1888,,
"STEVENSON","Las Animas","CO",1888,1888,,
"TERRY STATION","Orange","TX",1888,1889,,
"UNITY","Colorado","TX",1888,1889,,
"VINTON","Gilliam","OR",1888,1889,,
"VOGANS","Amador","CA",1888,1889,,
"WEWOKA","Kiowa","KS",1888,1889,,
"YAKIMA","Grayson","TX",1888,1889,,
"ADELE","Humboldt","CA",1889,1889,,
"ATHENS","Lancaster","NE",1889,1889,40.8408342,-96.6552923
"BALTIC","Cherokee","TX",1889,1889,,
"BAY","Matagorda","TX",1889,1889,,
"BREMER","Chouteau","MT",1889,1889,48.3110971,-110.0202078
"CANNON","Morton","ND",1889,1889,,
"ELSTOW","Grant","OR",1889,1889,44.8595873,-118.3496668
"EVA","Montrose","CO",1889,1889,38.3249894,-109.0256625
"FINCHVILLE","Bryan","OK",1889,1889,,
"GRANDA","Mason","TX",1889,1889,,
"HAMILTON","Dawes","NE",1889,1889,,
"HENNESY","Kingfisher","OK",1889,1889,,
"HILTON","Custer","SD",1889,1889,,
"JEFFRESS","Greer","OK",1889,1889,,
"LISBON","Kingfisher","OK",1889,1889,,
"RUCTION","Larimer","CO",1889,1889,,
"SIMIOPOLIS","Ventura","CA",1889,1889,34.2694474,-118.781482
"SWAMP","Fresno","CA",1889,1889,,
"TAYLOR","Canadian","OK",1889,1889,,
"CLEARWATER","Hughes","SD",1883,1888,,
"CATALPA","Gila","AZ",1885,1888,33.650851,-111.016057
